50,Licenciamento de direitos conexos de produtores de obras teatrais,col2
51,Licenciamento de direitos conexos de artistas intérpretes ou executantes em obras teatrais,
52,Cessão temporária de direitos de autor de obras teatrais,
53,Cessão temporária de direitos conexos de artistas intérpretes ou executantes em obras teatrais,
54,Cessão temporária de direitos conexos de produtores intérpretes ou executantes em obras teatrais,
55,"Serviços de sonorização, iluminação, figurino, videografia e cenografia para atuações artísticas ao vivo,
destinados às produções de que trata o art. 139 desta Lei Complementar",1.2502.30.00
56,"Serviços de locação, montagem e desmontagem de palcos, destinados às produções de que trata o art. 139
desta Lei Complementar",1.0105.70.00
57,"Serviços de apresentação e promoção de atuações artísticas, inclusive gestão de espaços destinados a
apresentações de exposições de artes cênicas, espetáculos e demais produções de que trata o art. 139 desta
Lei Complementar",1.2502.90.00
