"0321-
3/99","Cultivos e semicultivos da aquicultura em água salgada e salobra não
especificados anteriormente",2
"0322-
1/01",Criação de peixes em água doce,3
"0322-
1/02",Criação de camarões em água doce,2
"0322-
1/03",Criação de ostras e mexilhões em água doce,2
"0322-
1/04",Criação de peixes ornamentais em água doce,2
"0322-
1/05",Ranicultura,3
"0322-
1/06",Criação de jacaré,3
"0322-
1/07",Atividades de apoio à aquicultura em água doce,2
"0322-
1/99","Cultivos e semicultivos da aquicultura em água doce não especificados
anteriormente",3
"0500-
3/01",Extração de carvão mineral,3
"0500-
3/02",Beneficiamento de carvão mineral,3
"0600-
0/01",Extração de petróleo e gás natural,3
"0600-
0/02",Extração e beneficiamento de xisto,3
"0600-
0/03",Extração e beneficiamento de areias betuminosas,3
"0710-
3/01",Extração de minério de ferro,3
"0710-
3/02","Pelotização, sinterização e outros beneficiamentos de minério de ferro",3
"0721-
9/01",Extração de minério de alumínio,3
"0721-
9/02",Beneficiamento de minério de alumínio,3
"0722-
7/01",Extração de minério de estanho,3
"0722-
7/02",Beneficiamento de minério de estanho,3
"0723-
5/01",Extração de minério de manganês,3
"0723-
5/02",Beneficiamento de minério de manganês,3
"0724-
3/01",Extração de minério de metais preciosos,3
"0724-
3/02",Beneficiamento de minério de metais preciosos,3
"0725-
1/00",Extração de minerais radioativos,3
"0729-
4/01",Extração de minérios de nióbio e titânio,3
"0729-
4/02",Extração de minério de tungstênio,3
"0729-
4/03",Extração de minério de níquel,3
"0729-
4/04","Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não
ferrosos não especificados anteriormente",3
"0729-
4/05","Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos
não ferrosos não especificados anteriormente",2
"0810-
0/01",Extração de ardósia e beneficiamento associado,3
"0810-
0/02",Extração de granito e beneficiamento associado,3
