"2451-
2/00",Fundição de ferro e aço,3
"2452-
1/00",Fundição de metais não ferrosos e suas ligas,3
"2511-
0/00",Fabricação de estruturas metálicas,3
"2512-
8/00",Fabricação de esquadrias de metal,3
"2513-
6/00",Fabricação de obras de caldeiraria pesada,3
"2521-
7/00","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento
central",3
"2522-
5/00","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e
para veículos",3
"2531-
4/01",Produção de forjados de aço,3
"2531-
4/02",Produção de forjados de metais não ferrosos e suas ligas,3
"2532-
2/01",Produção de artefatos estampados de metal,3
"2532-
2/02",Metalurgia do pó,3
"2539-
0/01","Serviços de usinagem, tornearia e solda",3
"2539-
0/02",Serviços de tratamento e revestimento em metais,3
"2541-
1/00",Fabricação de artigos de cutelaria,3
"2542-
0/00","Fabricação de artigos de serralheria, exceto esquadrias",3
"2543-
8/00",Fabricação de ferramentas,3
"2550-
1/01","Fabricação de equipamento bélico pesado, exceto veículos militares de combate",3
"2550-
1/02","Fabricação de armas de fogo, outras armas e munições",3
"2591-
8/00",Fabricação de embalagens metálicas,3
"2592-
6/01",Fabricação de produtos de trefilados de metal padronizados,3
"2592-
6/02","Fabricação de produtos de trefilados de metal, exceto padronizados",3
"2593-
4/00",Fabricação de artigos de metal para uso doméstico e pessoal,3
"2599-
3/01",Serviços de confecção de armações metálicas para a construção,2
"2599-
3/02",Serviço de corte e dobra de metais,3
"2599-
3/99",Fabricação de outros produtos de metal não especificados anteriormente,3
"2610-
8/00",Fabricação de componentes eletrônicos,3
"2621-
3/00",Fabricação de equipamentos de informática,2
"2622-
1/00",Fabricação de periféricos para equipamentos de informática,2
"2631-
1/00","Fabricação de equipamentos transmissores de comunicação, peças e acessórios",3
"2632-
9/00","Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação,
peças e acessórios",3
"2640-
0/00","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de
áudio e vídeo",3
"2651-
5/00","Fabricação de aparelhos e equipamentos de medida, teste e controle",2
