"1539-
4/00",Fabricação de calçados de materiais não especificados anteriormente,3
"1540-
8/00","Fabricação de partes para calçados, de qualquer material",3
"1610-
2/01",Serrarias com desdobramento de madeira,3
"1610-
2/02",Serrarias sem desdobramento de madeira,3
"1621-
8/00","Fabricação de madeira laminada e de chapas de madeira compensada, prensada
e aglomerada",3
"1622-
6/01",Fabricação de casas de madeira pré-fabricadas,3
"1622-
6/02","Fabricação de esquadrias de madeira e de peças de madeira para instalações
industriais e comerciais",3
"1622-
6/99",Fabricação de outros artigos de carpintaria para construção,3
"1623-
4/00",Fabricação de artefatos de tanoaria e de embalagens de madeira,3
"1629-
3/01","Fabricação de artefatos diversos de madeira, exceto móveis",3
"1629-
3/02","Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais
trançados, exceto móveis",1
"1710-
9/00",Fabricação de celulose e outras pastas para a fabricação de papel,3
"1721-
4/00",Fabricação de papel,3
"1722-
2/00",Fabricação de cartolina e papel-cartão,3
"1731-
1/00",Fabricação de embalagens de papel,3
"1732-
0/00",Fabricação de embalagens de cartolina e papel-cartão,3
"1733-
8/00",Fabricação de chapas e de embalagens de papelão ondulado,3
"1741-
9/01",Fabricação de formulários contínuos,2
"1741-
9/02","Fabricação de produtos de papel, cartolina, papel cartão e papelão ondulado para
uso comercial e de escritório",3
"1742-
7/01",Fabricação de fraldas descartáveis,3
"1742-
7/02",Fabricação de absorventes higiênicos,3
"1742-
7/99","Fabricação de produtos de papel para uso doméstico e higiênico-sanitário não
especificados anteriormente",3
"1749-
4/00","Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e
papelão ondulado não especificados anteriormente",3
"1811-
3/01",Impressão de jornais,3
"1811-
3/02","Impressão de livros, revistas e outras publicações periódicas",3
"1812-
1/00",Impressão de material de segurança,2
"1813-
0/01",Impressão de material para uso publicitário,3
"1813-
0/99",Impressão de material para outros usos,2
"1821-
1/00",Serviços de pré-impressão,3
"1822-
9/01",Serviços de encadernação e plastificação,2
"1822-
9/99","Serviços de acabamentos gráficos, exceto encadernação e plastificação",2
"1830-
0/01",Reprodução de som em qualquer suporte,2
