"0119-
9/04",Cultivo de cebola,2
"0119-
9/05",Cultivo de feijão,3
"0119-
9/06",Cultivo de mandioca,3
"0119-
9/07",Cultivo de melão,3
"0119-
9/08",Cultivo de melancia,2
"0119-
9/09",Cultivo de tomate rasteiro,2
"0119-
9/99",Cultivo de outras plantas de lavoura temporária não especificadas anteriormente,2
"0121-
1/01","Horticultura, exceto morango",3
"0121-
1/02",Cultivo de morango,3
"0122-
9/00",Cultivo de flores e plantas ornamentais,3
"0131-
8/00",Cultivo de laranja,3
"0132-
6/00",Cultivo de uva,3
"0133-
4/01",Cultivo de açaí,1
"0133-
4/02",Cultivo de banana,3
"0133-
4/03",Cultivo de caju,2
"0133-
4/04","Cultivo de cítricos, exceto laranja",3
"0133-
4/05",Cultivo de coco-da-baía,3
"0133-
4/06",Cultivo de guaraná,3
"0133-
4/07",Cultivo de maçã,3
"0133-
4/08",Cultivo de mamão,2
"0133-
4/09",Cultivo de maracujá,3
"0133-
4/10",Cultivo de manga,3
"0133-
4/11",Cultivo de pêssego,3
"0133-
4/99",Cultivo de frutas de lavoura permanente não especificadas anteriormente,3
"0134-
2/00",Cultivo de café,3
"0135-
1/00",Cultivo de cacau,3
"0139-
3/01",Cultivo de chá-da-índia,3
"0139-
3/02",Cultivo de erva-mate,3
"0139-
3/03",Cultivo de pimenta-do-reino,3
"0139-
3/04","Cultivo de plantas para condimento, exceto pimenta-do-reino",3
"0139-
3/05",Cultivo de dendê,3
"0139-
3/06",Cultivo de seringueira,3
