"8592-
9/99",Ensino de arte e cultura não especificado anteriormente,1
"8593-
7/00",Ensino de idiomas,1
"8599-
6/01",Formação de condutores,1
"8599-
6/02",Cursos de pilotagem,3
"8599-
6/03",Treinamento em informática,1
"8599-
6/04",Treinamento em desenvolvimento profissional e gerencial,1
"8599-
6/05",Cursos preparatórios para concursos,1
"8599-
6/99",Outras atividades de ensino não especificadas anteriormente,2
"8610-
1/01","Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a
urgências",2
"8610-
1/02","Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a
urgências",2
