"8299-
7/01","Medição de consumo de energia elétrica, gás e água",3
"8299-
7/02","Emissão de vales-alimentação, vales-transporte e similares",1
"8299-
7/03","Serviços de gravação de carimbos, exceto confecção",2
"8299-
7/04",Leiloeiros independentes,2
"8299-
7/05",Serviços de levantamento de fundos sob contrato,2
"8299-
7/06",Casas lotéricas,2
"8299-
7/07",Salas de acesso à internet,2
"8299-
7/99","Outras atividades de serviços prestados principalmente às empresas não especificadas
anteriormente",2
"8411-
6/00",Administração pública em geral,2
"8412-
4/00","Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",1
"8413-
2/00",Regulação das atividades econômicas,2
"8421-
3/00",Relações exteriores,1
"8422-
1/00",Defesa,1
"8423-
0/00",Justiça,1
"8424-
8/00",Segurança e ordem pública,2
"8425-
6/00",Defesa Civil,1
"8430-
2/00",Seguridade social obrigatória,1
"8511-
2/00",Educação infantil - creche,2
"8512-
1/00",Educação infantil - pré-escola,1
"8513-
9/00",Ensino fundamental,1
"8520-
1/00",Ensino médio,1
"8531-
7/00",Educação superior - graduação,1
"8532-
5/00",Educação superior - graduação e pós-graduação,1
"8533-
3/00",Educação superior - pós-graduação e extensão,1
"8541-
4/00",Educação profissional de nível técnico,1
"8542-
2/00",Educação profissional de nível tecnológico,2
"8550-
3/01",Administração de caixas escolares,1
"8550-
3/02","Atividades de apoio à educação, exceto caixas escolares",2
"8591-
1/00",Ensino de esportes,2
"8592-
9/01",Ensino de dança,1
"8592-
9/02","Ensino de artes cênicas, exceto dança",1
"8592-
9/03",Ensino de música,1
