"4292-
8/01",Montagem de estruturas metálicas,3
"4292-
8/02",Obras de montagem industrial,3
"4299-
5/01",Construção de instalações esportivas e recreativas,3
"4299-
5/99",Outras obras de engenharia civil não especificadas anteriormente,3
"4311-
8/01",Demolição de edifícios e outras estruturas,3
"4311-
8/02",Preparação de canteiro e limpeza de terreno,3
"4312-
6/00",Perfurações e sondagens,3
"4313-
4/00",Obras de terraplenagem,3
"4319-
3/00",Serviços de preparação do terreno não especificados anteriormente,2
"4321-
5/00",Instalação e manutenção elétrica,3
"4322-
3/01","Instalações hidráulicas, sanitárias e de gás",3
"4322-
3/02","Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e
refrigeração",3
"4322-
3/03",Instalações de sistema de prevenção contra incêndio,3
"4329-
1/01",Instalação de painéis publicitários,2
"4329-
1/02",Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre,2
"4329-
1/03","Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes",2
"4329-
1/04","Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias
públicas, portos e aeroportos",3
"4329-
1/05","Tratamentos térmicos, acústicos ou de vibração",3
"4329-
1/99",Outras obras de instalações em construções não especificadas anteriormente,3
"4330-
4/01",Impermeabilização em obras de engenharia civil,3
"4330-
4/02","Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material",3
"4330-
4/03",Obras de acabamento em gesso e estuque,3
"4330-
4/04",Serviços de pintura de edifícios em geral,3
"4330-
4/05",Aplicação de revestimentos e de resinas em interiores e exteriores,3
"4330-
4/99",Outras obras de acabamento da construção,3
"4391-
6/00",Obras de fundações,3
"4399-
1/01",Administração de obras,3
"4399-
1/02",Montagem e desmontagem de andaimes e outras estruturas temporárias,3
"4399-
1/03",Obras de alvenaria,3
"4399-
1/04","Serviços de operação e fornecimento de equipamentos para transporte e elevação de
cargas e pessoas para uso em obras",3
"4399-
1/05",Perfuração e construção de poços de água,3
"4399-
1/99",Serviços especializados para construção não especificados anteriormente,3
