"0810-
0/03",Extração de mármore e beneficiamento associado,2
"0810-
0/04",Extração de calcário e dolomita e beneficiamento associado,3
"0810-
0/05",Extração de gesso e caulim,2
"0810-
0/06","Extração de areia, cascalho ou pedregulho e beneficiamento associado",3
"0810-
0/07",Extração de argila e beneficiamento associado,3
"0810-
0/08",Extração de saibro e beneficiamento associado,3
"0810-
0/09",Extração de basalto e beneficiamento associado,3
"0810-
0/10",Beneficiamento de gesso e caulim associado à extração,1
"0810-
0/99","Extração e britamento de pedras e outros materiais para construção e
beneficiamento associado",3
"0891-
6/00","Extração de minerais para fabricação de adubos, fertilizantes e outros produtos
químicos",3
"0892-
4/01",Extração de sal marinho,3
"0892-
4/02",Extração de sal-gema,3
"0892-
4/03",Refino e outros tratamentos do sal,3
"0893-
2/00",Extração de gemas (pedras preciosas e semipreciosas),3
"0899-
1/01",Extração de grafita,3
"0899-
1/02",Extração de quartzo,3
"0899-
1/03",Extração de amianto,3
"0899-
1/99",Extração de outros minerais não metálicos não especificados anteriormente,3
"0910-
6/00",Atividades de apoio à extração de petróleo e gás natural,3
"0990-
4/01",Atividades de apoio à extração de minério de ferro,3
"0990-
4/02",Atividades de apoio à extração de minerais metálicos não ferrosos,3
"0990-
4/03",Atividades de apoio à extração de minerais não metálicos,3
"1011-
2/01",Frigorífico - abate de bovinos,3
"1011-
2/02",Frigorífico - abate de equinos,3
"1011-
2/03",Frigorífico - abate de ovinos e caprinos,3
"1011-
2/04",Frigorífico - abate de bufalinos,3
"1011-
2/05","Matadouro - abate de reses sob contrato, exceto abate de suínos",3
"1012-
1/01",Abate de aves,3
"1012-
1/02",Abate de pequenos animais,3
"1012-
1/03",Frigorífico - abate de suínos,3
"1012-
1/04",Matadouro - abate de suínos sob contrato,3
"1013-
9/01",Fabricação de produtos de carne,3
