"4681-
8/02","Comércio atacadista de combustíveis realizado por transportador-revendedor-retalhista
(TRR)",3
"4681-
8/03","Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante",3
"4681-
8/04",Comércio atacadista de combustíveis de origem mineral em bruto,2
"4681-
8/05",Comércio atacadista de lubrificantes,2
"4682-
6/00",Comércio atacadista de gás liquefeito de petróleo (GLP),3
"4683-
4/00","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",2
"4684-
2/01",Comércio atacadista de resinas e elastômeros,2
"4684-
2/02",Comércio atacadista de solventes,3
"4684-
2/99","Comércio atacadista de outros produtos químicos e petroquímicos não especificados
anteriormente",3
"4685-
1/00","Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",3
"4686-
9/01",Comércio atacadista de papel e papelão em bruto,2
"4686-
9/02",Comércio atacadista de embalagens,3
"4687-
7/01",Comércio atacadista de resíduos de papel e papelão,3
"4687-
7/02","Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão",3
"4687-
7/03",Comércio atacadista de resíduos e sucatas metálicos,3
"4689-
3/01","Comércio atacadista de produtos da extração mineral, exceto combustíveis",2
"4689-
3/02",Comércio atacadista de fios e fibras beneficiados,2
"4689-
3/99","Comércio atacadista especializado em outros produtos intermediários não especificados
anteriormente",2
"4691-
5/00","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",2
"4692-
3/00","Comércio atacadista de mercadorias em geral, com predominância de insumos
agropecuários",2
"4693-
1/00","Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de
insumos agropecuários",2
"4711-
3/01","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios -
hipermercados",3
"4711-
3/02","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios -
supermercados",3
"4712-
1/00","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios -
minimercados, mercearias e armazéns",2
"4713-
0/01",Lojas de departamentos ou magazines,3
"4713-
0/02","Lojas de variedades, exceto lojas de departamentos ou magazines",2
"4713-
0/03",Lojas duty free de aeroportos internacionais,2
"4721-
1/02",Padaria e confeitaria com predominância de revenda,2
"4721-
1/03",Comércio varejista de laticínios e frios,2
"4721-
1/04","Comércio varejista de doces, balas, bombons e semelhantes",3
"4722-
9/01",Comércio varejista de carnes - açougues,3
"4722-
9/02",Peixaria,2
