"4613-
3/00","Representantes comerciais e agentes do comércio de madeira, material de construção e
ferragens",3
"4614-
1/00","Representantes comerciais e agentes do comércio de máquinas, equipamentos,
embarcações e aeronaves",2
"4615-
0/00","Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de
uso doméstico",2
"4616-
8/00","Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos
de viagem",1
"4617-
6/00","Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo",3
"4618-
4/01","Representantes comerciais e agentes do comércio de medicamentos, cosméticos e
produtos de perfumaria",2
"4618-
4/02","Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-
médico-hospitalares",2
"4618-
4/03","Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações",3
"4618-
4/99","Outros representantes comerciais e agentes do comércio especializado em produtos não
especificados anteriormente",2
"4619-
2/00","Representantes comerciais e agentes do comércio de mercadorias em geral não
especializado",2
"4621-
4/00",Comércio atacadista de café em grão,3
"4622-
2/00",Comércio atacadista de soja,3
"4623-
1/01",Comércio atacadista de animais vivos,3
"4623-
1/02","Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem
animal",3
"4623-
1/03",Comércio atacadista de algodão,2
"4623-
1/04",Comércio atacadista de fumo em folha não beneficiado,3
"4623-
1/05",Comércio atacadista de cacau,2
"4623-
1/06","Comércio atacadista de sementes, flores, plantas e gramas",3
"4623-
1/07",Comércio atacadista de sisal,2
"4623-
1/08","Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e
acondicionamento associada",3
"4623-
1/09",Comércio atacadista de alimentos para animais,3
"4623-
1/99",Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente,3
"4631-
1/00",Comércio atacadista de leite e laticínios,3
"4632-
0/01",Comércio atacadista de cereais e leguminosas beneficiados,3
"4632-
0/02","Comércio atacadista de farinhas, amidos e féculas",3
"4632-
0/03","Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com
atividade de fracionamento e acondicionamento associada",3
"4633-
8/01","Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos",3
"4633-
8/02",Comércio atacadista de aves vivas e ovos,2
"4633-
8/03",Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação,2
"4634-
6/01",Comércio atacadista de carnes bovinas e suínas e derivados,3
"4634-
6/02",Comércio atacadista de aves abatidas e derivados,3
"4634-
6/03",Comércio atacadista de pescados e frutos do mar,3
